# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Dec  7 05:41:49 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
#
pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim
Kepler-1665 b,Kepler-1665,1,11.95480000,,,0,2.839,,,0
Kepler-1666 b,Kepler-1666,1,25.84760000,,,0,2.883,,,0
Kepler-1666 c,Kepler-1666,1,40.71570000,,,0,3.236,,,0
Kepler-1667 b,Kepler-1667,1,83.57810000,,,0,2.984,,,0
Kepler-1668 b,Kepler-1668,1,15.43400000,,,0,4.348,,,0
Kepler-1669 b,Kepler-1669,1,9.51216000,,,0,2.780,,,0
Kepler-1669 c,Kepler-1669,1,1.60932005,,,0,1.901,,,0
Kepler-1669 d,Kepler-1669,1,4.72941177,0.00003075,-0.00003075,0,1.220,0.050,-0.060,0
Kepler-167 b,Kepler-167,1,4.39315390,0.00000480,-0.00000460,0,1.718,0.070,-0.070,0
Kepler-167 c,Kepler-167,1,7.40610600,0.00001000,-0.00001000,0,1.674,0.069,-0.069,0
Kepler-167 d,Kepler-167,1,21.80379000,0.00013000,-0.00018000,0,1.238,0.064,-0.064,0
Kepler-167 e,Kepler-167,1,1071.23205000,0.00059000,-0.00058000,0,10.160,0.420,-0.420,0
Kepler-1670 b,Kepler-1670,1,20.49980000,,,0,3.356,,,0
Kepler-1671 b,Kepler-1671,1,4.16787000,,,0,1.326,,,0
Kepler-1672 b,Kepler-1672,1,150.87800000,,,0,2.970,,,0
Kepler-1673 b,Kepler-1673,1,33.78880000,,,0,2.936,,,0
Kepler-1674 b,Kepler-1674,1,62.56110000,,,0,3.206,,,0
Kepler-1675 b,Kepler-1675,1,63.03820000,,,0,3.125,,,0
Kepler-1676 b,Kepler-1676,1,29.92210000,,,0,3.377,,,0
Kepler-1677 b,Kepler-1677,1,22.06400000,,,0,2.702,,,0
Kepler-1678 b,Kepler-1678,1,147.97400000,,,0,3.304,,,0
Kepler-1679 b,Kepler-1679,1,9.75376000,,,0,2.069,,,0
Kepler-168 b,Kepler-168,1,4.42539100,0.00003300,-0.00003300,0,1.460,0.660,-0.660,0
Kepler-168 c,Kepler-168,1,13.19324200,0.00004900,-0.00004900,0,2.690,1.210,-1.210,0
Kepler-1680 b,Kepler-1680,1,8.77424000,,,0,1.360,,,0
Kepler-1681 b,Kepler-1681,1,69.89560000,,,0,2.553,,,0
Kepler-1682 b,Kepler-1682,1,14.83340000,,,0,2.889,,,0
Kepler-1683 b,Kepler-1683,1,15.03370000,,,0,1.875,,,0
Kepler-1684 b,Kepler-1684,1,47.70550000,,,0,2.871,,,0
Kepler-1685 b,Kepler-1685,1,20.49050000,,,0,2.577,,,0
Kepler-1686 b,Kepler-1686,1,9.30987000,,,0,1.426,,,0
Kepler-1687 b,Kepler-1687,1,5.77954000,,,0,1.656,,,0
Kepler-1688 b,Kepler-1688,1,5.62012000,,,0,1.262,,,0
Kepler-1689 b,Kepler-1689,1,8.48300000,,,0,0.947,,,0
Kepler-169 b,Kepler-169,1,3.25061900,0.00001300,-0.00001300,0,1.130,0.080,-0.080,0
Kepler-169 c,Kepler-169,1,6.19546900,0.00002900,-0.00002900,0,1.210,0.080,-0.080,0
Kepler-169 d,Kepler-169,1,8.34812500,0.00004100,-0.00004100,0,1.250,0.090,-0.090,0
Kepler-169 e,Kepler-169,1,13.76710200,0.00003400,-0.00003400,0,2.200,0.290,-0.290,0
Kepler-169 f,Kepler-169,1,87.09019500,0.00040600,-0.00040600,0,2.580,0.240,-0.240,0
Kepler-1690 b,Kepler-1690,1,234.63600000,,,0,2.811,,,0
Kepler-1691 b,Kepler-1691,1,3.84820000,,,0,1.835,,,0
Kepler-1692 b,Kepler-1692,1,5.95966000,,,0,1.112,,,0
Kepler-1693 b,Kepler-1693,1,12.09990000,,,0,1.289,,,0
Kepler-1693 c,Kepler-1693,1,5.36370993,,,0,0.977,,,0
Kepler-1694 b,Kepler-1694,1,3.89526000,,,0,1.180,,,0
Kepler-1695 b,Kepler-1695,1,4.73290000,,,0,1.119,,,0
Kepler-1696 b,Kepler-1696,1,65.94090000,,,0,2.810,,,0
Kepler-1697 b,Kepler-1697,1,33.49690000,,,0,1.260,,,0
Kepler-1698 b,Kepler-1698,1,1.21070000,,,0,1.073,,,0
Kepler-1699 b,Kepler-1699,1,3.49082000,,,0,1.567,,,0
Kepler-17 b,Kepler-17,1,1.48571080,0.00000020,-0.00000020,0,14.680,0.220,-0.220,0
Kepler-170 b,Kepler-170,1,7.93059200,0.00001400,-0.00001400,0,3.200,0.220,-0.220,0
Kepler-170 c,Kepler-170,1,16.66586300,0.00005300,-0.00005300,0,2.860,0.170,-0.170,0
Kepler-1700 b,Kepler-1700,1,234.23900000,,,0,2.901,,,0
Kepler-1701 b,Kepler-1701,1,169.13400000,,,0,2.222,,,0
Kepler-1702 b,Kepler-1702,1,18.50120000,,,0,1.602,,,0
Kepler-1704 b,Kepler-1704,1,988.88112000,0.00091000,-0.00091000,0,11.949,0.493,-0.471,0
Kepler-1705 b,Kepler-1705,1,9.03502000,0.00065000,-0.00064000,0,2.030,0.120,-0.140,0
Kepler-1705 c,Kepler-1705,1,11.28000000,0.00110000,-0.00090000,0,2.050,0.140,-0.150,0
Kepler-1708 b,Kepler-1708,1,737.11310000,0.00146000,-0.00770000,0,9.960,0.600,-0.590,0
Kepler-1709 b,Kepler-1709,1,65.70459747,,,0,3.124,,,0
Kepler-171 b,Kepler-171,1,4.16697200,0.00000700,-0.00000700,0,2.340,1.050,-1.050,0
Kepler-171 c,Kepler-171,1,11.46346200,0.00002600,-0.00002600,0,2.560,1.150,-1.150,0
Kepler-171 d,Kepler-171,1,39.59551900,0.00069900,-0.00069900,0,1.890,0.900,-0.900,0
Kepler-1710 b,Kepler-1710,1,14.91110039,,,0,3.197,,,0
Kepler-1711 b,Kepler-1711,1,21.06080055,,,0,1.923,,,0
Kepler-1712 b,Kepler-1712,1,13.81499958,,,0,2.284,,,0
Kepler-1713 b,Kepler-1713,1,18.01160049,,,0,1.717,,,0
Kepler-1714 b,Kepler-1714,1,10.27530003,,,0,3.264,,,0
Kepler-1715 b,Kepler-1715,1,35.59730148,,,0,4.140,,,0
Kepler-1716 b,Kepler-1716,1,35.58100128,,,0,2.425,,,0
Kepler-1717 b,Kepler-1717,1,30.65279961,,,0,2.989,,,0
Kepler-1718 b,Kepler-1718,1,135.18800350,,,0,2.569,,,0
Kepler-1719 b,Kepler-1719,1,6.14955997,,,0,3.950,,,0
Kepler-172 b,Kepler-172,1,2.94030900,0.00000700,-0.00000700,0,2.350,0.420,-0.420,0
Kepler-172 c,Kepler-172,1,6.38899600,0.00002000,-0.00002000,0,2.860,0.530,-0.530,0
Kepler-172 d,Kepler-172,1,14.62711900,0.00010500,-0.00010500,0,2.250,0.400,-0.400,0
Kepler-172 e,Kepler-172,1,35.11873600,0.00025300,-0.00025300,0,2.760,0.560,-0.560,0
Kepler-1720 b,Kepler-1720,1,12.70639992,,,0,3.216,,,0
Kepler-1721 b,Kepler-1721,1,4.59238005,,,0,3.119,,,0
Kepler-1722 b,Kepler-1722,1,9.17856979,,,0,2.867,,,0
Kepler-1723 b,Kepler-1723,1,39.75289917,,,0,2.880,,,0
Kepler-1724 b,Kepler-1724,1,6.45442009,,,0,2.837,,,0
Kepler-1725 b,Kepler-1725,1,16.71990013,,,0,2.813,,,0
Kepler-1726 b,Kepler-1726,1,18.39629936,,,0,2.509,,,0
Kepler-1727 b,Kepler-1727,1,9.02929974,,,0,3.173,,,0
Kepler-1728 b,Kepler-1728,1,4.78299999,,,0,2.955,,,0
Kepler-1729 b,Kepler-1729,1,4.22097015,,,0,3.894,,,0
Kepler-173 b,Kepler-173,1,4.26374200,0.00002100,-0.00002100,0,1.290,0.640,-0.640,0
Kepler-173 c,Kepler-173,1,8.00577700,0.00001500,-0.00001500,0,2.430,1.210,-1.210,0
Kepler-1730 b,Kepler-1730,1,13.81019974,,,0,4.485,,,0
Kepler-1731 b,Kepler-1731,1,21.76129913,,,0,2.933,,,0
Kepler-1732 b,Kepler-1732,1,32.31240082,,,0,4.099,,,0
Kepler-1733 b,Kepler-1733,1,9.22957993,,,0,3.636,,,0
Kepler-1734 b,Kepler-1734,1,6.79685020,,,0,3.089,,,0
Kepler-1735 b,Kepler-1735,1,7.71792984,,,0,1.194,,,0
Kepler-1736 b,Kepler-1736,1,37.81029892,,,0,3.877,,,0
Kepler-1737 b,Kepler-1737,1,64.61750031,,,0,5.395,,,0
Kepler-1738 b,Kepler-1738,1,7.67463016,,,0,2.825,,,0
Kepler-1739 b,Kepler-1739,1,7.34370995,,,0,2.431,,,0
Kepler-174 b,Kepler-174,1,13.98179000,0.00002400,-0.00002400,0,1.960,0.110,-0.110,0
Kepler-174 c,Kepler-174,1,44.00052900,0.00026500,-0.00026500,0,1.490,0.090,-0.090,0
Kepler-174 d,Kepler-174,1,247.35373000,0.00200100,-0.00200100,0,2.190,0.130,-0.130,0
Kepler-1740 b,Kepler-1740,1,8.17240047,,,0,3.323,,,0
Kepler-1741 b,Kepler-1741,1,2.75759006,,,0,1.273,,,0
Kepler-1742 b,Kepler-1742,1,49.47819901,,,0,2.178,,,0
Kepler-1743 b,Kepler-1743,1,7.64971018,,,0,1.599,,,0
Kepler-1744 b,Kepler-1744,1,37.10110092,,,0,3.768,,,0
Kepler-1745 b,Kepler-1745,1,3.01619005,,,0,1.929,,,0
Kepler-1746 b,Kepler-1746,1,321.21200560,,,0,8.935,,,0
Kepler-1747 b,Kepler-1747,1,6.23031998,,,0,4.265,,,0
Kepler-1748 b,Kepler-1748,1,5.82352018,,,0,2.713,,,0
Kepler-1749 b,Kepler-1749,1,14.53409958,,,0,1.613,,,0
Kepler-175 b,Kepler-175,1,11.90351500,0.00004600,-0.00004600,0,2.560,1.280,-1.280,0
Kepler-175 c,Kepler-175,1,34.03525700,0.00027900,-0.00027900,0,3.100,1.560,-1.560,0
Kepler-1750 b,Kepler-1750,1,205.91200260,,,0,6.004,,,0
Kepler-1751 b,Kepler-1751,1,7.01731014,,,0,1.824,,,0
Kepler-1752 b,Kepler-1752,1,56.35850143,,,0,4.541,,,0
Kepler-1753 b,Kepler-1753,1,16.00460052,,,0,2.227,,,0
Kepler-1754 b,Kepler-1754,1,8.19594955,,,0,2.440,,,0
Kepler-1755 b,Kepler-1755,1,24.81209946,,,0,5.917,,,0
Kepler-1756 b,Kepler-1756,1,2.35575008,,,0,1.472,,,0
Kepler-1757 b,Kepler-1757,1,19.65640068,,,0,2.947,,,0
Kepler-1758 b,Kepler-1758,1,9.97721004,,,0,2.571,,,0
Kepler-1759 b,Kepler-1759,1,3.72023010,,,0,0.904,,,0
Kepler-176 b,Kepler-176,1,5.43307400,0.00002400,-0.00002400,0,1.430,0.730,-0.730,0
Kepler-176 c,Kepler-176,1,12.75971200,0.00003300,-0.00003300,0,2.600,1.330,-1.330,0
Kepler-176 d,Kepler-176,1,25.75197400,0.00011500,-0.00011500,0,2.510,1.320,-1.320,0
Kepler-176 e,Kepler-176,1,51.16579000,0.00064320,-0.00064320,0,1.450,0.120,-0.150,0
Kepler-1760 b,Kepler-1760,1,38.32609940,,,0,2.290,,,0
Kepler-1761 b,Kepler-1761,1,4.04354000,,,0,1.391,,,0
Kepler-1762 b,Kepler-1762,1,29.53910065,,,0,2.760,,,0
Kepler-1763 b,Kepler-1763,1,1.48028004,,,0,1.147,,,0
Kepler-1764 b,Kepler-1764,1,70.46829987,,,0,4.555,,,0
Kepler-1765 b,Kepler-1765,1,10.41889954,,,0,2.495,,,0
Kepler-1766 b,Kepler-1766,1,105.01499940,,,0,2.279,,,0
Kepler-1767 b,Kepler-1767,1,59.65829849,,,0,3.013,,,0
Kepler-1768 b,Kepler-1768,1,15.13589954,,,0,2.233,,,0
Kepler-1769 b,Kepler-1769,1,89.19349670,,,0,4.465,,,0
Kepler-177 b,Kepler-177,1,36.86010000,0.00150000,-0.00140000,0,3.500,0.190,-0.150,0
Kepler-177 c,Kepler-177,1,49.40926000,0.00078000,-0.00077000,0,8.730,0.360,-0.340,0
Kepler-1770 b,Kepler-1770,1,16.84189987,,,0,2.841,,,0
Kepler-1771 b,Kepler-1771,1,88.64399719,,,0,4.055,,,0
Kepler-1772 b,Kepler-1772,1,3.21509004,,,0,2.686,,,0
Kepler-1773 b,Kepler-1773,1,40.80970001,,,0,3.505,,,0
Kepler-1774 b,Kepler-1774,1,59.77080154,,,0,3.182,,,0
Kepler-1775 b,Kepler-1775,1,85.65399933,,,0,3.648,,,0
Kepler-1776 b,Kepler-1776,1,35.01190186,,,0,2.612,,,0
Kepler-1777 b,Kepler-1777,1,12.18420029,,,0,2.132,,,0
Kepler-1778 b,Kepler-1778,1,10.08740044,,,0,3.017,,,0
Kepler-1779 b,Kepler-1779,1,16.34359932,,,0,3.033,,,0
Kepler-178 b,Kepler-178,1,9.57669400,0.00002100,-0.00002100,0,2.900,1.250,-1.250,0
Kepler-178 c,Kepler-178,1,20.55280200,0.00006600,-0.00006600,0,2.880,1.230,-1.230,0
Kepler-178 d,Kepler-178,1,96.67898800,0.00070200,-0.00070200,0,3.950,1.700,-1.700,0
Kepler-1780 b,Kepler-1780,1,109.44499970,,,0,3.606,,,0
Kepler-1781 b,Kepler-1781,1,4.88752985,,,0,2.381,,,0
Kepler-1782 b,Kepler-1782,1,5.75622988,,,0,2.229,,,0
Kepler-1783 b,Kepler-1783,1,8.27744007,,,0,1.319,,,0
Kepler-1784 b,Kepler-1784,1,13.59049988,,,0,2.799,,,0
Kepler-1785 b,Kepler-1785,1,19.58550072,,,0,2.704,,,0
Kepler-1786 b,Kepler-1786,1,78.54609680,,,0,3.163,,,0
Kepler-1787 b,Kepler-1787,1,39.31370163,,,0,2.319,,,0
Kepler-1788 b,Kepler-1788,1,2.80012011,,,0,2.379,,,0
Kepler-1789 b,Kepler-1789,1,80.23190308,,,0,2.831,,,0
Kepler-179 b,Kepler-179,1,2.73592600,0.00000800,-0.00000800,0,1.640,0.680,-0.680,0
Kepler-179 c,Kepler-179,1,6.40013000,0.00001700,-0.00001700,0,2.000,0.810,-0.810,0
Kepler-1790 b,Kepler-1790,1,31.58889961,,,0,3.145,,,0
Kepler-1791 b,Kepler-1791,1,7.72086000,,,0,3.121,,,0
Kepler-1792 b,Kepler-1792,1,4.19577980,,,0,2.520,,,0
Kepler-1793 b,Kepler-1793,1,8.77999973,,,0,3.790,,,0
Kepler-1794 b,Kepler-1794,1,9.76298046,,,0,1.794,,,0
Kepler-1795 b,Kepler-1795,1,13.36019993,,,0,1.663,,,0
Kepler-1796 b,Kepler-1796,1,29.45579910,,,0,2.750,,,0
Kepler-1797 b,Kepler-1797,1,23.35939980,,,0,3.058,,,0
Kepler-1798 b,Kepler-1798,1,16.85589981,,,0,2.309,,,0
Kepler-1799 b,Kepler-1799,1,11.92969990,,,0,4.128,,,0
Kepler-18 b,Kepler-18,1,3.50472500,0.00002800,-0.00002800,0,2.000,0.100,-0.100,0
Kepler-18 c,Kepler-18,1,7.64159000,0.00003000,-0.00003000,0,5.490,0.260,-0.260,0
Kepler-18 d,Kepler-18,1,14.85888000,0.00004000,-0.00004000,0,6.980,0.330,-0.330,0
Kepler-180 b,Kepler-180,1,13.81712400,0.00015500,-0.00015500,0,1.500,0.670,-0.670,0
Kepler-180 c,Kepler-180,1,41.88577500,0.00022800,-0.00022800,0,3.010,1.340,-1.340,0
Kepler-1800 b,Kepler-1800,1,4.56202984,,,0,0.997,,,0
Kepler-1801 b,Kepler-1801,1,10.44089985,,,0,2.709,,,0
Kepler-1801 c,Kepler-1801,1,116.58318300,0.00223100,-0.00223100,0,2.910,0.830,-0.420,0
Kepler-1802 b,Kepler-1802,1,15.45020008,,,0,1.671,,,0
Kepler-1802 c,Kepler-1802,1,33.13610077,,,0,2.322,,,0
Kepler-1804 b,Kepler-1804,1,12.28849983,,,0,1.596,,,0
Kepler-1805 b,Kepler-1805,1,8.84794045,,,0,1.545,,,0
Kepler-1806 b,Kepler-1806,1,9.03332043,,,0,2.356,,,0
Kepler-1807 b,Kepler-1807,1,10.86060047,,,0,2.704,,,0
Kepler-1808 b,Kepler-1808,1,23.34040070,,,0,3.025,,,0
Kepler-1809 b,Kepler-1809,1,3.75729990,,,0,1.513,,,0
Kepler-181 b,Kepler-181,1,3.13787300,0.00001300,-0.00001300,0,1.270,0.620,-0.620,0
Kepler-181 c,Kepler-181,1,4.30214900,0.00000800,-0.00000800,0,1.990,0.980,-0.980,0
Kepler-1810 b,Kepler-1810,1,101.13300320,,,0,3.918,,,0
Kepler-1811 b,Kepler-1811,1,76.42230225,,,0,3.848,,,0
Kepler-1812 b,Kepler-1812,1,7.16521978,,,0,2.325,,,0
Kepler-1813 b,Kepler-1813,1,2.81816006,,,0,1.413,,,0
Kepler-1814 b,Kepler-1814,1,2.93535996,,,0,2.370,,,0
Kepler-1814 c,Kepler-1814,1,0.62628177,0.00000104,-0.00000104,0,1.760,0.130,-0.180,0
Kepler-1815 b,Kepler-1815,1,12.19139957,,,0,2.749,,,0
Kepler-1816 b,Kepler-1816,1,91.50099945,,,0,1.968,,,0
Kepler-1817 b,Kepler-1817,1,44.29919815,,,0,2.273,,,0
Kepler-1818 b,Kepler-1818,1,4.64490986,,,0,1.714,,,0
Kepler-1819 b,Kepler-1819,1,16.48690033,,,0,3.904,,,0
Kepler-182 b,Kepler-182,1,9.82579200,0.00006200,-0.00006200,0,2.580,1.180,-1.180,0
Kepler-182 c,Kepler-182,1,20.68434200,0.00009700,-0.00009700,0,3.430,1.530,-1.530,0
Kepler-1820 b,Kepler-1820,1,31.03249931,,,0,3.119,,,0
Kepler-1821 b,Kepler-1821,1,16.45809937,,,0,2.592,,,0
Kepler-1822 b,Kepler-1822,1,22.13339996,,,0,2.648,,,0
Kepler-1823 b,Kepler-1823,1,21.10339928,,,0,2.086,,,0
Kepler-1824 b,Kepler-1824,1,95.61100006,,,0,2.381,,,0
Kepler-1825 b,Kepler-1825,1,1.02586997,,,0,1.422,,,0
Kepler-1826 b,Kepler-1826,1,1.61536002,,,0,1.475,,,0
Kepler-1827 b,Kepler-1827,1,3.70061994,,,0,1.856,,,0
Kepler-1828 b,Kepler-1828,1,10.27379990,,,0,2.116,,,0
Kepler-1829 b,Kepler-1829,1,5.18671989,,,0,2.479,,,0
Kepler-183 b,Kepler-183,1,5.68794500,0.00002000,-0.00002000,0,2.060,0.890,-0.890,0
Kepler-183 c,Kepler-183,1,11.63707100,0.00005500,-0.00005500,0,2.270,0.980,-0.980,0
Kepler-1830 b,Kepler-1830,1,56.49330139,,,0,3.330,,,0
Kepler-1831 b,Kepler-1831,1,5.78387022,,,0,1.970,,,0
Kepler-1832 b,Kepler-1832,1,3.13878989,,,0,1.227,,,0
Kepler-1833 b,Kepler-1833,1,6.89212990,,,0,1.300,,,0
Kepler-1834 b,Kepler-1834,1,4.60301018,,,0,1.459,,,0
Kepler-1834 c,Kepler-1834,1,0.76669152,0.00000127,-0.00000127,0,1.220,0.050,-0.080,0
Kepler-1835 b,Kepler-1835,1,11.96409988,,,0,3.534,,,0
Kepler-1836 b,Kepler-1836,1,5.25416994,,,0,2.553,,,0
Kepler-1837 b,Kepler-1837,1,5.90608978,,,0,2.067,,,0
Kepler-1838 b,Kepler-1838,1,12.14680004,,,0,1.660,,,0
Kepler-1839 b,Kepler-1839,1,5.05675983,,,0,1.949,,,0
Kepler-184 b,Kepler-184,1,10.68757600,0.00002500,-0.00002500,0,2.360,1.330,-1.330,0
Kepler-184 c,Kepler-184,1,20.30300500,0.00008700,-0.00008700,0,1.970,1.110,-1.110,0
Kepler-184 d,Kepler-184,1,29.02235800,0.00017600,-0.00017600,0,2.490,1.410,-1.410,0
Kepler-1840 b,Kepler-1840,1,131.19000240,,,0,2.778,,,0
Kepler-1841 b,Kepler-1841,1,25.88599968,,,0,1.489,,,0
Kepler-1842 b,Kepler-1842,1,14.02639961,,,0,2.354,,,0
Kepler-1843 b,Kepler-1843,1,25.54339981,,,0,2.709,,,0
Kepler-1844 b,Kepler-1844,1,3.92451000,,,0,3.036,,,0
Kepler-1845 b,Kepler-1845,1,11.60649967,,,0,2.438,,,0
Kepler-1846 b,Kepler-1846,1,14.82009983,,,0,1.764,,,0
Kepler-1847 b,Kepler-1847,1,11.12969971,,,0,2.745,,,0
Kepler-1848 b,Kepler-1848,1,5.60402012,,,0,1.409,,,0
Kepler-1849 b,Kepler-1849,1,57.29290009,,,0,2.387,,,0
Kepler-185 b,Kepler-185,1,1.63290000,0.00000500,-0.00000500,0,1.170,0.670,-0.670,0
Kepler-185 c,Kepler-185,1,20.72904200,0.00009700,-0.00009700,0,2.020,1.170,-1.170,0
Kepler-1850 b,Kepler-1850,1,1.38580000,,,0,0.729,,,0
Kepler-1851 b,Kepler-1851,1,12.02289963,,,0,3.900,,,0
Kepler-1852 b,Kepler-1852,1,7.97094011,,,0,1.886,,,0
Kepler-1853 b,Kepler-1853,1,48.88819885,,,0,1.519,,,0
Kepler-1854 b,Kepler-1854,1,39.83110046,,,0,2.587,,,0
Kepler-1855 b,Kepler-1855,1,0.72733098,,,0,1.216,,,0
Kepler-1856 b,Kepler-1856,1,1.30200005,,,0,1.734,,,0
Kepler-1857 b,Kepler-1857,1,8.94340992,,,0,1.961,,,0
Kepler-1858 b,Kepler-1858,1,88.07160187,,,0,2.422,,,0
Kepler-1859 b,Kepler-1859,1,2.72959995,,,0,1.583,,,0
Kepler-1859 c,Kepler-1859,1,3.59645081,0.00003644,-0.00003644,0,1.660,0.290,-0.230,0
Kepler-186 b,Kepler-186,1,3.88679070,0.00000620,-0.00000630,0,1.070,0.120,-0.120,0
Kepler-186 c,Kepler-186,1,7.26730200,0.00001200,-0.00001100,0,1.250,0.140,-0.140,0
Kepler-186 d,Kepler-186,1,13.34299600,0.00002500,-0.00002400,0,1.400,0.160,-0.160,0
Kepler-186 e,Kepler-186,1,22.40770400,0.00007400,-0.00007200,0,1.270,0.150,-0.140,0
Kepler-186 f,Kepler-186,1,129.94410000,0.00130000,-0.00120000,0,1.170,0.080,-0.080,0
Kepler-1860 b,Kepler-1860,1,12.73719978,,,0,1.139,,,0
Kepler-1861 b,Kepler-1861,1,40.03060150,,,0,2.207,,,0
Kepler-1862 b,Kepler-1862,1,16.05730057,,,0,2.203,,,0
Kepler-1863 b,Kepler-1863,1,44.99760056,,,0,2.263,,,0
Kepler-1864 b,Kepler-1864,1,3.88151002,,,0,0.754,,,0
Kepler-1865 b,Kepler-1865,1,2.52400994,,,0,1.577,,,0
Kepler-1866 b,Kepler-1866,1,11.66009998,,,0,2.082,,,0
Kepler-1867 b,Kepler-1867,1,9.88735962,,,0,1.160,,,0
Kepler-1868 b,Kepler-1868,1,211.03399660,,,0,3.150,,,0
Kepler-1869 b,Kepler-1869,1,8.16736031,,,0,1.120,,,0
Kepler-1869 c,Kepler-1869,1,1.71682830,0.00000941,-0.00000941,0,0.740,0.120,-0.030,0
Kepler-187 b,Kepler-187,1,4.93886400,0.00005800,-0.00005800,0,1.410,0.280,-0.280,0
Kepler-187 c,Kepler-187,1,10.64026300,0.00004800,-0.00004800,0,2.670,0.520,-0.520,0
Kepler-1870 b,Kepler-1870,1,3.60694003,,,0,2.101,,,0
Kepler-1871 b,Kepler-1871,1,1.95270002,,,0,2.422,,,0
Kepler-1872 b,Kepler-1872,1,3.82591009,,,0,2.384,,,0
Kepler-1873 b,Kepler-1873,1,0.55884200,,,0,1.626,,,0
Kepler-1874 b,Kepler-1874,1,56.57320023,,,0,2.211,,,0
Kepler-1875 b,Kepler-1875,1,34.45859909,,,0,3.227,,,0
Kepler-1876 b,Kepler-1876,1,6.99205000,0.00003800,-0.00003800,0,0.853,0.039,-0.026,0
Kepler-1877 b,Kepler-1877,1,2.37756991,,,0,0.624,,,0
Kepler-1878 b,Kepler-1878,1,4.44587994,,,0,2.920,,,0
Kepler-1879 b,Kepler-1879,1,10.61340046,,,0,2.065,,,0
Kepler-188 b,Kepler-188,1,2.06189700,0.00001000,-0.00001000,0,1.680,0.760,-0.760,0
Kepler-188 c,Kepler-188,1,5.99655300,0.00001500,-0.00001500,0,3.190,1.450,-1.450,0
Kepler-1880 b,Kepler-1880,1,6.30921984,,,0,2.117,,,0
Kepler-1881 b,Kepler-1881,1,159.39399720,,,0,2.981,,,0
Kepler-1882 b,Kepler-1882,1,13.78730011,,,0,1.487,,,0
Kepler-1883 b,Kepler-1883,1,103.42700200,,,0,3.251,,,0
Kepler-1884 b,Kepler-1884,1,8.98832035,,,0,1.814,,,0
Kepler-1885 b,Kepler-1885,1,2.52255988,,,0,1.511,,,0
Kepler-1886 b,Kepler-1886,1,24.27580070,,,0,2.582,,,0
Kepler-1887 b,Kepler-1887,1,19.94750023,,,0,2.925,,,0
Kepler-1888 b,Kepler-1888,1,11.39169979,,,0,1.326,,,0
Kepler-1889 b,Kepler-1889,1,37.30369949,,,0,2.944,,,0
Kepler-189 b,Kepler-189,1,10.39993100,0.00008500,-0.00008500,0,1.210,0.610,-0.610,0
Kepler-189 c,Kepler-189,1,20.13486600,0.00005700,-0.00005700,0,2.380,1.190,-1.190,0
Kepler-1890 b,Kepler-1890,1,4.82059002,,,0,0.869,,,0
Kepler-1891 b,Kepler-1891,1,4.02229023,,,0,1.521,,,0
Kepler-1892 b,Kepler-1892,1,6.33123016,,,0,1.837,,,0
Kepler-1893 b,Kepler-1893,1,4.17936993,,,0,1.706,,,0
Kepler-1894 b,Kepler-1894,1,2.76266003,,,0,1.201,,,0
Kepler-1894 c,Kepler-1894,1,5.05368985,0.00005076,-0.00005076,0,1.210,0.370,-0.110,0
Kepler-1895 b,Kepler-1895,1,6.07029009,,,0,2.119,,,0
Kepler-1896 b,Kepler-1896,1,44.87020111,,,0,3.099,,,0
Kepler-1897 b,Kepler-1897,1,24.22030067,,,0,2.814,,,0
Kepler-1898 b,Kepler-1898,1,4.76562023,,,0,0.934,,,0
Kepler-1899 b,Kepler-1899,1,4.09577990,,,0,1.551,,,0
Kepler-19 b,Kepler-19,1,9.28699000,0.00000000,0.00000000,0,2.209,0.048,-0.048,0
Kepler-19 c,Kepler-19,1,28.73100000,0.01200000,-0.00500000,0,,,,
Kepler-19 d,Kepler-19,1,62.95000000,0.04000000,-0.30000000,0,,,,
Kepler-190 b,Kepler-190,1,2.01999900,0.00000300,-0.00000300,0,1.560,0.110,-0.110,0
Kepler-190 c,Kepler-190,1,3.76302400,0.00000900,-0.00000900,0,1.460,0.100,-0.100,0
Kepler-1900 b,Kepler-1900,1,2.98622990,,,0,1.623,,,0
Kepler-1901 b,Kepler-1901,1,3.48412991,,,0,1.474,,,0
Kepler-1902 b,Kepler-1902,1,3.82222009,,,0,1.176,,,0
Kepler-1903 b,Kepler-1903,1,17.06789970,,,0,2.286,,,0
Kepler-1904 b,Kepler-1904,1,4.57702017,,,0,1.390,,,0
Kepler-1905 b,Kepler-1905,1,3.42392993,,,0,1.446,,,0
