# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  8 13:48:33 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,default_flag,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1006 b,Kepler-1006,1,Transit,19.76172042000,0.00006670000,-0.00006670000,0,,,,,1.54000000,0.27000000,-0.14000000,0,,,,,,,,,,,,
Kepler-1007 b,Kepler-1007,1,Transit,5.18500207300,0.00000932500,-0.00000932500,0,,,,,1.44000000,0.07000000,-0.07000000,0,,,,,,,,,,,,
Kepler-1008 b,Kepler-1008,1,Transit,12.43931193000,0.00002837000,-0.00002837000,0,,,,,1.28000000,0.07000000,-0.05000000,0,,,,,,,,,,282.56500000,1.28400000,-1.27200000
Kepler-1009 b,Kepler-1009,1,Transit,11.35011917000,0.00002250000,-0.00002250000,0,,,,,2.17000000,0.27000000,-0.24000000,0,,,,,,,,,,355.01900000,8.35300000,-7.98500000
Kepler-101 b,Kepler-101,1,Transit,3.48768120000,0.00000700000,-0.00000700000,0,0.0474000000,0.0010000000,-0.0008000000,0,5.77000000,0.85000000,-0.79000000,0,51.10000000,5.10000000,-4.70000000,0,Mass,0.086000,0.080000,-0.059000,0,927.98100000,14.79850000,-14.79850000
Kepler-101 c,Kepler-101,1,Transit,6.02976000000,0.00007500000,-0.00007500000,0,0.0684000000,0.0014000000,-0.0014000000,0,1.25000000,0.19000000,-0.17000000,0,3.78000000,,,1,Mass,0.000000,,,0,927.98100000,14.79850000,-14.79850000
Kepler-1010 b,Kepler-1010,1,Transit,34.26857050000,0.00011810000,-0.00011810000,0,,,,,2.32000000,0.44000000,-0.18000000,0,,,,,,,,,,579.27300000,7.25900000,-7.08400000
Kepler-1011 b,Kepler-1011,1,Transit,5.75322197400,0.00000941700,-0.00000941700,0,,,,,2.87000000,0.29000000,-0.44000000,0,,,,,,,,,,736.77900000,13.06200000,-12.62300000
Kepler-1012 b,Kepler-1012,1,Transit,5.50860439000,0.00001151000,-0.00001151000,0,,,,,1.29000000,0.08000000,-0.06000000,0,,,,,,,,,,411.07700000,2.34900000,-2.32200000
Kepler-1013 b,Kepler-1013,1,Transit,18.93054959000,0.00004672000,-0.00004672000,0,,,,,2.15000000,0.36000000,-0.20000000,0,,,,,,,,,,422.24600000,3.15700000,-3.11200000
Kepler-1014 b,Kepler-1014,1,Transit,16.57110363000,0.00003817000,-0.00003817000,0,,,,,2.39000000,0.21000000,-0.25000000,0,,,,,,,,,,624.80000000,6.63800000,-6.50300000
Kepler-1015 b,Kepler-1015,1,Transit,16.00494214000,0.00004175000,-0.00004175000,0,,,,,3.55000000,1.32000000,-0.66000000,0,,,,,,,,,,739.35700000,14.78800000,-14.22800000
Kepler-1016 b,Kepler-1016,1,Transit,1.95452434200,0.00000330900,-0.00000330900,0,,,,,2.18000000,0.37000000,-0.28000000,0,,,,,,,,,,1402.82000000,59.17500000,-59.17500000
Kepler-1016 c,Kepler-1016,1,Transit,105.65513690000,0.00054520000,-0.00054520000,0,,,,,3.68000000,0.65000000,-0.37000000,0,,,,,,,,,,1402.82000000,59.17500000,-59.17500000
Kepler-1017 b,Kepler-1017,1,Transit,7.23400469000,0.00001433000,-0.00001433000,0,,,,,1.99000000,0.29000000,-0.12000000,0,,,,,,,,,,552.05800000,4.55700000,-4.48400000
Kepler-1018 b,Kepler-1018,1,Transit,49.10135140000,0.00018760000,-0.00018760000,0,,,,,2.58000000,0.30000000,-0.19000000,0,,,,,,,,,,1010.01000000,25.18000000,-24.00500000
Kepler-1019 b,Kepler-1019,1,Transit,1.41122984700,0.00000074600,-0.00000074600,0,,,,,1.46000000,0.05000000,-0.16000000,0,,,,,,,,,,194.18200000,0.51000000,-0.50700000
Kepler-102 b,Kepler-102,1,Transit,5.28696500000,0.00001200000,-0.00001200000,0,0.0552100000,0.0004900000,-0.0004900000,0,0.46000000,0.02600000,-0.02600000,0,1.10000000,,,1,Mass,0.100000,,,1,107.79600000,0.22000000,-0.21900000
Kepler-102 c,Kepler-102,1,Transit,7.07139200000,0.00002200000,-0.00002200000,0,0.0670200000,0.0005900000,-0.0005900000,0,0.56700000,0.02800000,-0.02800000,0,1.70000000,,,1,Mass,0.094000,,,1,107.79600000,0.22000000,-0.21900000
Kepler-102 d,Kepler-102,1,Transit,10.31176700000,0.00000410000,-0.00000410000,0,0.0861800000,0.0007600000,-0.0007600000,0,1.15400000,0.05800000,-0.05800000,0,3.00000000,1.30000000,-1.30000000,0,Mass,0.092000,,,1,107.79600000,0.22000000,-0.21900000
Kepler-102 e,Kepler-102,1,Transit,16.14569940000,0.00000220000,-0.00000220000,0,0.1162000000,0.0010000000,-0.0010000000,0,2.17000000,0.11000000,-0.11000000,0,4.70000000,1.80000000,-1.80000000,0,Mass,0.089000,,,1,107.79600000,0.22000000,-0.21900000
Kepler-102 f,Kepler-102,1,Transit,27.45359200000,0.00006000000,-0.00006000000,0,0.1656000000,0.0015000000,-0.0015000000,0,0.86100000,0.02200000,-0.02200000,0,4.30000000,,,1,Mass,0.100000,,,1,107.79600000,0.22000000,-0.21900000
Kepler-1020 b,Kepler-1020,1,Transit,96.91514960000,0.00036320000,-0.00036320000,0,,,,,2.28000000,0.08000000,-0.09000000,0,,,,,,,,,,415.35800000,4.10600000,-4.10600000
Kepler-1021 b,Kepler-1021,1,Transit,13.47469571000,0.00003210000,-0.00003210000,0,,,,,2.33000000,0.25000000,-0.18000000,0,,,,,,,,,,810.08200000,19.67300000,-18.77700000
Kepler-1022 b,Kepler-1022,1,Transit,10.99469878000,0.00001880000,-0.00001880000,0,,,,,2.36000000,0.08000000,-0.28000000,0,,,,,,,,,,420.04200000,5.66400000,-5.51900000
Kepler-1023 b,Kepler-1023,1,Transit,62.13877140000,0.00021990000,-0.00021990000,0,,,,,2.63000000,0.30000000,-0.18000000,0,,,,,,,,,,694.17500000,12.34500000,-11.92800000
Kepler-1024 b,Kepler-1024,1,Transit,66.41621330000,0.00035380000,-0.00035380000,0,,,,,3.91000000,0.27000000,-0.26000000,0,,,,,,,,,,1087.40000000,50.46000000,-50.46000000
Kepler-1025 b,Kepler-1025,1,Transit,37.32294930000,0.00013630000,-0.00013630000,0,,,,,1.98000000,0.41000000,-0.22000000,0,,,,,,,,,,803.77600000,25.07500000,-25.07500000
Kepler-1026 b,Kepler-1026,1,Transit,36.51560530000,0.00010370000,-0.00010370000,0,,,,,2.21000000,0.33000000,-0.15000000,0,,,,,,,,,,351.23900000,2.59600000,-2.56000000
Kepler-1027 b,Kepler-1027,1,Transit,1.90780519900,0.00000246400,-0.00000246400,0,,,,,0.89000000,0.04000000,-0.02000000,0,,,,,,,,,,405.10400000,4.97600000,-4.85900000
Kepler-1028 b,Kepler-1028,1,Transit,2.51462432000,0.00000495300,-0.00000495300,0,,,,,1.33000000,0.15000000,-0.11000000,0,,,,,,,,,,607.91600000,6.46700000,-6.33500000
Kepler-1029 b,Kepler-1029,1,Transit,4.41769647900,0.00000889700,-0.00000889700,0,,,,,1.26000000,0.08000000,-0.07000000,0,,,,,,,,,,366.65600000,2.56950000,-2.56950000
Kepler-103 b,Kepler-103,1,Transit,15.96532870000,0.00000920000,-0.00000920000,0,0.1322300000,0.0008500000,-0.0013000000,0,3.48600000,0.05700000,-0.05400000,0,9.80000000,3.90000000,-3.90000000,0,Mass,0.093000,,,1,494.83200000,5.89400000,-5.75800000
Kepler-103 c,Kepler-103,1,Transit,179.60978000000,0.00020000000,-0.00020000000,0,0.6639000000,0.0043000000,-0.0063000000,0,5.45000000,0.18000000,-0.18000000,0,38.00000000,17.00000000,-16.00000000,0,Mass,0.095000,,,1,494.83200000,5.89400000,-5.75800000
Kepler-1030 b,Kepler-1030,1,Transit,19.32952416000,0.00007474000,-0.00007474000,0,,,,,2.48000000,0.12000000,-0.18000000,0,,,,,,,,,,758.70200000,16.86600000,-16.86600000
Kepler-1031 b,Kepler-1031,1,Transit,1.22621732000,0.00000450600,-0.00000450600,0,,,,,0.87000000,0.21000000,-0.11000000,0,,,,,,,,,,682.88200000,,
Kepler-1032 b,Kepler-1032,1,Transit,3.29011795300,0.00000505300,-0.00000505300,0,,,,,1.87000000,0.10000000,-0.08000000,0,,,,,,,,,,673.01000000,37.59900000,-33.87900000
Kepler-1033 b,Kepler-1033,1,Transit,7.56052806000,0.00002405000,-0.00002405000,0,,,,,2.51000000,0.41000000,-0.18000000,0,,,,,,,,,,1455.50000000,88.58000000,-79.14000000
Kepler-1034 b,Kepler-1034,1,Transit,12.12400943000,0.00003320000,-0.00003320000,0,,,,,2.26000000,0.17000000,-0.14000000,0,,,,,,,,,,654.54900000,9.47200000,-9.21000000
Kepler-1035 b,Kepler-1035,1,Transit,2.71407755500,0.00000370600,-0.00000370600,0,,,,,1.17000000,0.28000000,-0.11000000,0,,,,,,,,,,562.11600000,20.40700000,-19.04800000
Kepler-1036 b,Kepler-1036,1,Transit,122.88080580000,0.00070900000,-0.00070900000,0,,,,,3.01000000,0.14000000,-0.53000000,0,,,,,,,,,,489.43500000,3.81150000,-3.81150000
Kepler-1037 b,Kepler-1037,1,Transit,1.06378867300,0.00000126500,-0.00000126500,0,,,,,1.28000000,0.09000000,-0.07000000,0,,,,,,,,,,446.91400000,3.12600000,-3.12600000
Kepler-1038 b,Kepler-1038,1,Transit,148.46033820000,0.00068940000,-0.00068940000,0,,,,,3.53000000,0.52000000,-0.39000000,0,,,,,,,,,,584.13600000,9.93900000,-9.61800000
Kepler-1038 c,Kepler-1038,1,Transit,7.12765979800,,,0,,,,,1.41623380,,,0,,,,,,,,,,584.13600000,9.93900000,-9.61800000
Kepler-1039 b,Kepler-1039,1,Transit,0.93488424200,0.00000087500,-0.00000087500,0,,,,,1.46000000,0.09000000,-0.22000000,0,,,,,,,,,,306.91000000,1.94500000,-1.92100000
Kepler-104 b,Kepler-104,1,Transit,11.42754800000,0.00001500000,-0.00001500000,0,0.0940000000,,,0,3.10000000,0.53000000,-0.53000000,0,,,,,,,,,,400.78500000,4.48300000,-4.38600000
Kepler-104 c,Kepler-104,1,Transit,23.66820500000,0.00005600000,-0.00005600000,0,0.1530000000,,,0,3.13000000,0.55000000,-0.55000000,0,,,,,,,,,,400.78500000,4.48300000,-4.38600000
Kepler-104 d,Kepler-104,1,Transit,51.75539400000,0.00016000000,-0.00016000000,0,0.2570000000,,,0,3.58000000,0.61000000,-0.61000000,0,,,,,,,,,,400.78500000,4.48300000,-4.38600000
Kepler-1040 b,Kepler-1040,1,Transit,201.12140000000,0.00194500000,-0.00194500000,0,,,,,2.08000000,0.18000000,-0.10000000,0,,,,,,,,,,482.11900000,3.26700000,-3.22300000
Kepler-1041 b,Kepler-1041,1,Transit,24.75764210000,0.00011120000,-0.00011120000,0,,,,,2.94000000,0.62000000,-0.53000000,0,,,,,,,,,,1485.82000000,38.14000000,-36.31000000
Kepler-1042 b,Kepler-1042,1,Transit,10.13202575000,0.00003028000,-0.00003028000,0,,,,,2.19000000,0.11000000,-0.16000000,0,,,,,,,,,,,,
Kepler-1043 b,Kepler-1043,1,Transit,38.50533980000,0.00017850000,-0.00017850000,0,,,,,2.55000000,0.39000000,-0.24000000,0,,,,,,,,,,903.33200000,15.48300000,-14.97800000
Kepler-1044 b,Kepler-1044,1,Transit,6.77408868000,0.00001867000,-0.00001867000,0,,,,,2.67000000,0.62000000,-0.29000000,0,,,,,,,,,,1278.96000000,41.32000000,-41.32000000
Kepler-1045 b,Kepler-1045,1,Transit,26.41045478000,0.00007194000,-0.00007194000,0,,,,,2.69000000,0.21000000,-0.16000000,0,,,,,,,,,,942.48500000,23.95900000,-22.81800000
Kepler-1046 b,Kepler-1046,1,Transit,14.37508035000,0.00004094000,-0.00004094000,0,,,,,1.71000000,0.12000000,-0.11000000,0,,,,,,,,,,721.53400000,,
Kepler-1047 b,Kepler-1047,1,Transit,56.18868870000,0.00027560000,-0.00027560000,0,,,,,2.09000000,0.26000000,-0.17000000,0,,,,,,,,,,817.64700000,9.96400000,-9.73100000
Kepler-1047 c,Kepler-1047,1,Transit,3.18897601000,0.00002038000,-0.00002038000,0,,,,,0.99000000,0.13000000,-0.09000000,0,,,,,,,,,,817.64700000,9.96400000,-9.73100000
Kepler-1048 b,Kepler-1048,1,Transit,6.92101021000,0.00002415000,-0.00002415000,0,,,,,1.61000000,0.09000000,-0.08000000,0,,,,,,,,,,556.00600000,5.91450000,-5.91450000
Kepler-1049 b,Kepler-1049,1,Transit,3.27346073600,0.00000530500,-0.00000530500,0,,,,,0.95000000,0.10000000,-0.16000000,0,,,,,,,,,,162.00600000,0.42300000,-0.42300000
Kepler-105 b,Kepler-105,1,Transit,5.41220340000,0.00000040000,-0.00000040000,0,,,,,2.53000000,0.07000000,-0.07000000,0,10.80000000,2.30000000,-2.30000000,0,Mass,0.020000,0.020000,-0.020000,0,459.22300000,5.51700000,-5.39100000
Kepler-105 c,Kepler-105,1,Transit,7.12592000000,0.00001000000,-0.00001000000,0,,,,,1.44000000,0.04000000,-0.04000000,0,5.60000000,1.20000000,-1.20000000,0,Mass,0.020000,0.020000,-0.020000,0,459.22300000,5.51700000,-5.39100000
Kepler-1050 b,Kepler-1050,1,Transit,15.37875460000,0.00006915000,-0.00006915000,0,,,,,1.60000000,0.48000000,-0.18000000,0,,,,,,,,,,490.48800000,3.50900000,-3.46100000
Kepler-1050 c,Kepler-1050,1,Transit,21.12845690000,0.00011200000,-0.00011200000,0,,,,,1.48000000,0.35000000,-0.16000000,0,,,,,,,,,,490.48800000,3.50900000,-3.46100000
Kepler-1051 b,Kepler-1051,1,Transit,25.96200249000,0.00008634000,-0.00008634000,0,,,,,3.40000000,1.23000000,-0.67000000,0,,,,,,,,,,829.34300000,10.36000000,-10.11200000
Kepler-1052 b,Kepler-1052,1,Transit,34.85382760000,0.00012600000,-0.00012600000,0,,,,,2.93000000,0.54000000,-0.31000000,0,,,,,,,,,,943.44400000,17.19800000,-17.19800000
Kepler-1052 c,Kepler-1052,1,Transit,180.92172900000,0.00282600000,-0.00282600000,0,0.6135000000,,,0,2.30000000,0.54000000,-0.19000000,0,,,,,,0.000000,,,0,943.44400000,17.19800000,-17.19800000
Kepler-1053 b,Kepler-1053,1,Transit,2.41435165400,0.00000253800,-0.00000253800,0,,,,,0.98000000,0.05000000,-0.04000000,0,,,,,,,,,,151.12900000,0.38900000,-0.38700000
Kepler-1054 b,Kepler-1054,1,Transit,4.30655689000,0.00001426000,-0.00001426000,0,,,,,2.63000000,1.15000000,-0.53000000,0,,,,,,,,,,1090.51000000,22.95000000,-22.04000000
Kepler-1055 b,Kepler-1055,1,Transit,2.29503623300,0.00000347100,-0.00000347100,0,,,,,1.23000000,0.07000000,-0.06000000,0,,,,,,,,,,389.39700000,2.46300000,-2.43300000
Kepler-1056 b,Kepler-1056,1,Transit,27.49560600000,0.00014570000,-0.00014570000,0,,,,,3.01000000,1.33000000,-0.60000000,0,,,,,,,,,,982.51000000,19.33750000,-19.33750000
Kepler-1057 b,Kepler-1057,1,Transit,14.08827448000,0.00004045000,-0.00004045000,0,,,,,3.36000000,1.10000000,-0.52000000,0,,,,,,,,,,1201.82000000,46.38000000,-43.11000000
Kepler-1058 b,Kepler-1058,1,Transit,110.96546000000,0.00114600000,-0.00114600000,0,,,,,2.72000000,0.11000000,-0.32000000,0,,,,,,,,,,491.99700000,,
Kepler-1059 b,Kepler-1059,1,Transit,3.76419104800,0.00000954500,-0.00000954500,0,,,,,1.73000000,0.12000000,-0.15000000,0,,,,,,,,,,713.16700000,16.25200000,-15.55500000
Kepler-106 b,Kepler-106,1,Transit,6.16486000000,,,0,,,,,0.82000000,0.11000000,-0.11000000,0,5.30000000,,,1,Mass,,,,,444.32200000,6.10100000,-5.94100000
Kepler-106 c,Kepler-106,1,Transit,13.57080000000,,,0,,,,,2.50000000,0.32000000,-0.32000000,0,10.44000000,3.20000000,-3.20000000,0,Mass,,,,,444.32200000,6.10100000,-5.94100000
Kepler-106 d,Kepler-106,1,Transit,23.98020000000,,,0,,,,,0.95000000,0.13000000,-0.13000000,0,8.10000000,,,1,Mass,,,,,444.32200000,6.10100000,-5.94100000
Kepler-106 e,Kepler-106,1,Transit,43.84450000000,,,0,,,,,2.56000000,0.33000000,-0.33000000,0,11.17000000,5.80000000,-5.80000000,0,Mass,,,,,444.32200000,6.10100000,-5.94100000
Kepler-1060 b,Kepler-1060,1,Transit,46.87793670000,0.00030500000,-0.00030500000,0,,,,,2.38000000,0.45000000,-0.29000000,0,,,,,,,,,,946.56500000,20.82700000,-19.96300000
Kepler-1061 b,Kepler-1061,1,Transit,2.75798266600,0.00000388300,-0.00000388300,0,,,,,1.98000000,0.11000000,-0.37000000,0,,,,,,,,,,543.37500000,4.39100000,-4.32300000
Kepler-1062 b,Kepler-1062,1,Transit,9.30412078000,0.00002394000,-0.00002394000,0,,,,,1.76000000,0.09000000,-0.10000000,0,,,,,,,,,,397.45500000,3.63200000,-3.56900000
Kepler-1063 b,Kepler-1063,1,Transit,14.07971466000,0.00002871000,-0.00002871000,0,,,,,1.49000000,0.40000000,-0.19000000,0,,,,,,,,,,343.22600000,,
Kepler-1064 b,Kepler-1064,1,Transit,16.54080322000,0.00004111000,-0.00004111000,0,,,,,1.55000000,0.07000000,-0.05000000,0,,,,,,,,,,,,
Kepler-1065 b,Kepler-1065,1,Transit,3.60930890700,0.00000510200,-0.00000510200,0,,,,,3.73000000,0.64000000,-0.36000000,0,,,,,,,,,,1122.48000000,46.56000000,-43.05000000
Kepler-1065 c,Kepler-1065,1,Transit,2.37030743000,0.00001691000,-0.00001691000,0,,,,,1.60000000,0.24000000,-0.17000000,0,,,,,,,,,,1122.48000000,46.56000000,-43.05000000
Kepler-1066 b,Kepler-1066,1,Transit,1.93155983900,0.00000157100,-0.00000157100,0,,,,,2.36000000,0.50000000,-0.33000000,0,,,,,,,,,,344.25100000,2.53600000,-2.49900000
Kepler-1067 b,Kepler-1067,1,Transit,0.76212926100,0.00000273200,-0.00000273200,0,,,,,0.80000000,0.12000000,-0.06000000,0,,,,,,,,,,667.69300000,8.32500000,-8.12600000
Kepler-1067 c,Kepler-1067,1,Transit,5.42583990100,,,0,,,,,1.74682428,,,0,,,,,,,,,,667.69300000,8.32500000,-8.12600000
Kepler-1068 b,Kepler-1068,1,Transit,16.92344113000,0.00005446000,-0.00005446000,0,,,,,3.63000000,0.89000000,-0.37000000,0,,,,,,,,,,1473.61000000,74.39000000,-67.69000000
Kepler-1069 b,Kepler-1069,1,Transit,23.89902960000,0.00014970000,-0.00014970000,0,,,,,1.60000000,0.31000000,-0.14000000,0,,,,,,,,,,695.96700000,6.43400000,-6.31900000
Kepler-107 b,Kepler-107,1,Transit,3.18002180000,0.00000290000,-0.00000290000,0,0.0454400000,0.0003600000,-0.0003600000,0,1.53600000,0.02500000,-0.02500000,0,3.80000000,1.80000000,-1.70000000,0,Mass,0.100000,,,1,525.99700000,5.69700000,-5.57700000
Kepler-107 c,Kepler-107,1,Transit,4.90145200000,0.00000000000,0.00000000000,0,0.0606400000,0.0004800000,-0.0004800000,0,1.59700000,0.02600000,-0.02600000,0,10.00000000,2.00000000,-2.00000000,0,Mass,0.080000,,,1,525.99700000,5.69700000,-5.57700000
Kepler-107 d,Kepler-107,1,Transit,7.95839000000,0.00012000000,-0.00012000000,0,0.0837700000,0.0006500000,-0.0006500000,0,0.86000000,0.06000000,-0.06000000,0,7.70000000,,,1,Mass,0.110000,,,1,525.99700000,5.69700000,-5.57700000
Kepler-107 e,Kepler-107,1,Transit,14.74914300000,0.00001900000,-0.00001900000,0,0.1263800000,0.0009900000,-0.0009900000,0,2.90300000,0.03500000,-0.03500000,0,14.10000000,3.30000000,-3.30000000,0,Mass,0.100000,,,1,525.99700000,5.69700000,-5.57700000
Kepler-1070 b,Kepler-1070,1,Transit,6.22161470000,0.00001944000,-0.00001944000,0,,,,,1.73000000,0.81000000,-0.25000000,0,,,,,,,,,,939.00100000,11.69150000,-11.69150000
Kepler-1071 b,Kepler-1071,1,Transit,6.17998440000,0.00001367000,-0.00001367000,0,,,,,2.38000000,0.07000000,-0.14000000,0,,,,,,,,,,1042.27000000,46.83700000,-46.83700000
Kepler-1072 b,Kepler-1072,1,Transit,1.56906650200,0.00000289900,-0.00000289900,0,,,,,1.58000000,0.72000000,-0.24000000,0,,,,,,,,,,982.71600000,14.87050000,-14.87050000
Kepler-1073 b,Kepler-1073,1,Transit,8.67888593000,0.00002409000,-0.00002409000,0,,,,,2.30000000,0.49000000,-0.25000000,0,,,,,,,,,,809.89700000,13.14000000,-12.73300000
Kepler-1073 c,Kepler-1073,1,Transit,4.02582254000,0.00001484000,-0.00001484000,0,,,,,1.64000000,0.34000000,-0.18000000,0,,,,,,,,,,809.89700000,13.14000000,-12.73300000
Kepler-1073 d,Kepler-1073,1,Transit,2.50476002700,,,0,,,,,1.48770949,,,0,,,,,,,,,,809.89700000,13.14000000,-12.73300000
Kepler-1074 b,Kepler-1074,1,Transit,5.94566534000,0.00001443000,-0.00001443000,0,,,,,1.25000000,0.24000000,-0.09000000,0,,,,,,,,,,250.81700000,1.47400000,-1.47400000
Kepler-1075 b,Kepler-1075,1,Transit,1.52372816000,0.00000270500,-0.00000270500,0,,,,,1.42000000,0.16000000,-0.33000000,0,,,,,,,,,,291.27500000,4.98700000,-4.82400000
Kepler-1076 b,Kepler-1076,1,Transit,6.14727918000,0.00002112000,-0.00002112000,0,,,,,0.80000000,0.04000000,-0.03000000,0,,,,,,,,,,,,
Kepler-1077 b,Kepler-1077,1,Transit,34.35118740000,0.00015030000,-0.00015030000,0,,,,,2.77000000,0.70000000,-0.33000000,0,,,,,,,,,,1101.42000000,28.41000000,-28.41000000
Kepler-1078 b,Kepler-1078,1,Transit,3.00725242000,0.00001242000,-0.00001242000,0,,,,,1.90000000,0.30000000,-0.33000000,0,,,,,,,,,,2481.71000000,246.15500000,-246.15500000
Kepler-1079 b,Kepler-1079,1,Transit,13.24503188000,0.00004886000,-0.00004886000,0,,,,,1.63000000,0.33000000,-0.28000000,0,,,,,,,,,,591.09800000,,
Kepler-108 b,Kepler-108,1,Transit,49.18392100000,0.00005400000,-0.00005400000,0,0.2920000000,,,0,8.65000000,0.48000000,-0.48000000,0,,,,,,,,,,338.73200000,,
Kepler-108 c,Kepler-108,1,Transit,190.32349400000,0.00098800000,-0.00098800000,0,0.7210000000,,,0,8.18000000,0.51000000,-0.51000000,0,,,,,,,,,,338.73200000,,
Kepler-1080 b,Kepler-1080,1,Transit,77.25483960000,0.00031980000,-0.00031980000,0,,,,,3.28000000,1.13000000,-0.50000000,0,,,,,,,,,,1382.82000000,26.61000000,-26.61000000
Kepler-1081 b,Kepler-1081,1,Transit,3.85691854700,0.00000965800,-0.00000965800,0,,,,,1.01000000,0.10000000,-0.07000000,0,,,,,,,,,,420.21500000,2.77600000,-2.77600000
Kepler-1082 b,Kepler-1082,1,Transit,1.54320660400,0.00000453600,-0.00000453600,0,,,,,1.12000000,0.18000000,-0.13000000,0,,,,,,,,,,739.55700000,7.80000000,-7.64100000
Kepler-1083 b,Kepler-1083,1,Transit,33.41779930000,0.00018540000,-0.00018540000,0,,,,,3.36000000,0.16000000,-0.63000000,0,,,,,,,,,,902.63300000,24.99900000,-23.70900000
Kepler-1084 b,Kepler-1084,1,Transit,2.05333679000,0.00000412700,-0.00000412700,0,,,,,1.11000000,0.23000000,-0.15000000,0,,,,,,,,,,405.53300000,5.62100000,-5.47200000
Kepler-1085 b,Kepler-1085,1,Transit,219.32175280000,0.00089460000,-0.00089460000,0,,,,,7.22000000,1.77000000,-0.74000000,0,,,,,,,,,,1364.53000000,45.24000000,-42.47000000
Kepler-1085 c,Kepler-1085,1,Transit,56.77710000000,,,0,,,,,3.26817741,,,0,,,,,,,,,,1364.53000000,45.24000000,-42.47000000
Kepler-1086 b,Kepler-1086,1,Transit,18.78425728000,0.00005283000,-0.00005283000,0,,,,,2.44000000,0.35000000,-0.28000000,0,,,,,,,,,,466.08400000,7.17800000,-7.17800000
Kepler-1086 c,Kepler-1086,1,Transit,161.51633450000,0.00086290000,-0.00086290000,0,,,,,2.94000000,0.11000000,-0.13000000,0,,,,,,,,,,466.08400000,7.17800000,-7.17800000
Kepler-1087 b,Kepler-1087,1,Transit,0.69384285500,0.00000159500,-0.00000159500,0,,,,,0.61000000,0.17000000,-0.05000000,0,,,,,,,,,,362.62300000,3.50800000,-3.44300000
Kepler-1088 b,Kepler-1088,1,Transit,23.12748644000,0.00008919000,-0.00008919000,0,,,,,1.42000000,0.11000000,-0.10000000,0,,,,,,,,,,280.62900000,1.57500000,-1.55800000
Kepler-1089 b,Kepler-1089,1,Transit,5.13248561800,0.00000948000,-0.00000948000,0,,,,,1.83000000,0.10000000,-0.34000000,0,,,,,,,,,,259.32800000,2.53800000,-2.49000000
Kepler-109 b,Kepler-109,1,Transit,6.48163070000,0.00000480000,-0.00000480000,0,0.0701000000,0.0019000000,-0.0019000000,0,2.49000000,0.11000000,-0.11000000,0,4.90000000,,,1,Mass,0.110000,,,1,474.86100000,5.34900000,-5.23300000
Kepler-109 c,Kepler-109,1,Transit,21.22265000000,0.00002700000,-0.00002700000,0,0.1546000000,0.0042000000,-0.0042000000,0,2.65000000,0.12000000,-0.12000000,0,8.20000000,,,1,Mass,0.098000,,,1,474.86100000,5.34900000,-5.23300000
